DOI,Year,Title,Journal,Reason
10.1016/j.scs.2024.105553,2024,A cloud-oriented data-analysis framework to analyze peak demand dynamics in institutional building clusters,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.apenergy.2023.122473,2024,Innovative approaches for deep decarbonization of data centers and building space heating networks: Modeling and comparison of novel waste heat recovery systems for liquid cooling systems,Applied Energy,Eliminated – Other/Industry
10.1016/j.enbuild.2024.114162,2024,Two-stage optimization for the air conditioning system in public buildings with flexible control of indoor load,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2024.111050,2024,Precision detection and identification method for apparent damage in timber components of historic buildings based on portable LiDAR equipment,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2024.114324,2024,Exploring insulation levels to enable low-temperature heating in selected buildings in two European climate zones,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbuild.2024.114866,2024,Thermal conductivity assessment of cotton fibers from apparel recycling for building insulation,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.apenergy.2024.123244,2024,Variational quantum circuit based demand response in buildings leveraging a hybrid quantum-classical strategy,Applied Energy,KEEP – operational EE/control
10.1016/j.rser.2023.114247,2024,Weather and climate data for energy applications,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.measurement.2024.115264,2024,Application of multi-scale information semi-supervised learning network in vibrating screen operational state recognition,Measurement,KEEP – operational EE/control
10.1016/j.enbuild.2023.113807,2024,Exergy-based ecological network analysis for building and community energy systems,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2024.130303,2024,Demand-side energy management reimagined: A comprehensive literature analysis leveraging large language models,Energy,KEEP – operational EE/control
10.1016/j.enbenv.2023.06.005,2024,"Generative pre-trained transformers (GPT)-based automated data mining for building energy management: Advantages, limitations and the future",Energy and Built Environment,KEEP – operational EE/control
10.1016/j.jclepro.2024.141255,2024,The impact of climate change on an office building in Portugal: Measures for a higher energy performance,Journal of Cleaner Production,Eliminated – Planning/Top-down
10.1016/j.enbuild.2024.114287,2024,Impact of heating strategies towards energy-efficient buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2024.109328,2024,A Markov chain-based approach for assessing respiratory infection risk in a multi-zone office building,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.applthermaleng.2023.121606,2024,Comparison of various dual-temperature zones space heating systems based on energy cascade utilization principle,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2024.124125,2024,Experimental study on the performance of enhanced air-cooled photovoltaic thermal energy-supplied manure treatment technology,Applied Energy,Eliminated – Renewable-only
10.1016/j.jobe.2024.110732,2024,Optimizing smart home appliance energy monitoring using Factorial Hidden Markov Models for Internet of Behavior,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2024.123940,2024,Demand response through ventilation and latent load adjustment for commercial buildings in humid climate zones,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114011,2024,Dynamic building thermal mass clustering for energy flexibility assessment: An application to demand response events,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2024.114121,2024,Achieving net negative sensible heat release from buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113869,2024,Winter demand falls as fuel bills rise: Understanding the energy impacts of the cost-of-living crisis on British households,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.108181,2024,Glare-based control strategy for Venetian blinds in a mixed-use conference space with fully glazed facades,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jclepro.2024.143049,2024,Universal artificial intelligence workflow for factory energy saving: Ten case studies,Journal of Cleaner Production,Eliminated – Other/Industry
10.1016/j.buildenv.2024.111466,2024,Comparison of effectiveness and energy use of airborne pathogen mitigation measures to meet clean air targets in a prototypical office building,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2024.114217,2024,Electrical resilience assessment of a building operating at low voltage,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2024.123361,2024,Toward intelligent demand-side energy management via substation-level flexible load disaggregation,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2024.109615,2024,Research on the air-infiltration rate shelter coefficient of building complexes based on building parameter clustering,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.conengprac.2024.105939,2024,"A hierarchical, enhanced information structure-based fault-tolerant control scheme for industrial interconnected systems with directed acyclic topology",Control Engineering Practice,KEEP – operational EE/control
10.1016/j.jobe.2023.108292,2024,Investigation of the performance enhancement of building-integrated photovoltaic system using evaporative porous clay applied in different building's directions,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.apenergy.2024.123691,2024,Multi-layer game theory based operation optimisation of ICES considering improved independent market participant models and dedicated distributed algorithms,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.113935,2024,Heat recovery technology and energy-saving effect analysis apply to cleanroom exhaust waste heat characteristics,Energy and Buildings,Eliminated – unclear/other
10.1016/j.conengprac.2024.105922,2024,Distributed multi-horizon model predictive control for network of energy hubs,Control Engineering Practice,KEEP – operational EE/control
10.1016/j.jobe.2023.108283,2024,Thermal performance improvement for residential heritage building preservation based on digital twins,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2024.110168,2024,Indoor PM<ce:inf loc=post>2.5</ce:inf> and building energy consumption in nine typical residential neighborhoods in Nanjing under different ventilation strategies caused by traffic-related PM<ce:inf loc=post>2.5</ce:inf> dispersion,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.jobe.2023.108281,2024,Automatic building footprint extraction from photogrammetric and LiDAR point clouds using a novel improved-Octree approach,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.renene.2024.121541,2024,"Optimizing energy efficiency in mediterranean single-family homes: A parametric study of building typology, orientation, and BIPV integration",Renewable Energy,Eliminated – Renewable-only
10.1016/j.ijrefrig.2023.12.037,2024,Minimizing annual energy consumption using innovative cooling system architecture for diverse climatic conditions,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.enbuild.2024.114228,2024,Refined building thermal climate zoning scheme in regions with mountainous terrain for accurate building energy-saving potential estimation,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2024.111394,2024,Applicability of different wireless networks adopted for time-critical control tasks in buildings: A comprehensive comparison study,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2023.108126,2024,Computer vision-based intelligent elevator information system for efficient demand-based operation and optimization,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2023.122130,2024,Method for evaluating fairness of electricity tariffs with regard to income level of residential buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2024.114678,2024,Comprehensive analysis of HVAC control factors for elderly residents in hot and humid regions: A case study in Hong Kong,Energy and Buildings,KEEP – operational EE/control
10.1016/j.applthermaleng.2023.121639,2024,Effect of airflow rate on frost formation and performance of membrane energy exchangers in sub-zero conditions,Applied Thermal Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2024.115038,2024,Exploring energy efficiency and savings potential of a horizontal domestic drain water heat recovery system in high-rise apartment buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2024.111691,2024,Research on the restorative benefits of sky gardens in high-rise buildings based on wearable biosensors and subjective evaluations,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2024.108520,2024,Study on weathering corrosion characteristics of red sandstone of ancient buildings under the perspective of non-destructive testing,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2024.124070,2024,Day-ahead optimal scheduling considering thermal and electrical energy management in smart homes with photovoltaic–thermal systems,Applied Energy,KEEP – operational EE/control
10.1016/j.jclepro.2024.141262,2024,"Geospatial assessment of the carbon footprint of water and electricity consumption in residential buildings in Doha, Qatar",Journal of Cleaner Production,Eliminated – Planning/Top-down
10.1016/j.enbuild.2024.114559,2024,An innovative dynamic anomaly detection method based on hybrid data mining technology for building energy consumption,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.buildenv.2024.111229,2024,Hazards of pollutants and ventilation control strategy in industrial workshops: Current state and future trend,Building and Environment,KEEP – operational EE/control
10.1016/j.ijheatmasstransfer.2023.125061,2024,Design and control intended low-order model for transient investigation of an electric oven: Static mode,International Journal of Heat and Mass Transfer,KEEP – operational EE/control
10.1016/j.buildenv.2024.111404,2024,Opening configurations and natural cross ventilation performance in a double-loaded multi-level apartment building: A CFD analysis,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.energy.2024.131313,2024,Quantifying the energy flexibility potential of a centralized air-conditioning system: A field test study of hub airports,Energy,KEEP – operational EE/control
10.1016/j.solener.2024.112840,2024,Highly strength and flame-retardant aerogel cooler with reticular porous structures for building energy saving,Solar Energy,Eliminated – Materials/Envelope
10.1016/j.enbuild.2024.114158,2024,Development of dynamic sharing keys: Algorithms supporting management of renewable energy community and collective self consumption,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.enbuild.2024.114599,2024,"Energy consumption of UAE public schools. Mapping of a diversified sector assessing typology, conditions, and educational systems",Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2024.114711,2024,Machine learning optimization of a zero energy building (ZEB) by waste heat recovery in a co-generation system,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2024.109485,2024,Structural properties and barrier performance of low-cost aerogel composites for building insulation,Journal of Building Engineering,Eliminated – Materials/Envelope
10.1016/j.enbenv.2023.05.008,2024,Energy characterization of forced ventilated Photovoltaic-DSF system in hot summer of composite climate,Energy and Built Environment,Eliminated – Renewable-only
10.1016/j.enbuild.2023.113735,2024,Scalable investigation of energy usage patterns and saving potential in hotel guestrooms: Focused on occupancy states and electrical installations,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2024.111764,2024,Item response theory in building environment engineering: A novel approach to identifying key residential environment items,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2024.108704,2024,Impact of marine atmospheric corrosion on the thermophysical properties of building coatings,Journal of Building Engineering,Eliminated – Materials/Envelope
10.1016/j.enbuild.2024.114534,2024,Multi-objective optimization of morphology for high-rise residential cluster with the regards to energy use and microclimate,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2024.111383,2024,Considerations for estimating operational greenhouse gas emissions in whole building life-cycle assessments,Building and Environment,KEEP – operational EE/control
10.1016/j.energy.2024.131636,2024,"Near-, medium- and long-term impacts of climate change on the thermal energy consumption of buildings in Finland under RCP climate scenarios",Energy,Eliminated – Planning/Top-down
10.1016/j.jobe.2024.111305,2024,The energy and exergy examination of a thermoelectric ventilation system powered by photovoltaic/thermoelectric for space cooling and heating in a residential building,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.enbenv.2023.04.007,2024,The mathematical model of kitchen smoke exhaust system in high-rise residential buildings considering the Influence of Stack effect,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.jobe.2024.110206,2024,Enhancing low-carbon building operations leveraging demand response driven by renewable energy consumption contributions,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2024.110577,2024,Multi-objective coordinated optimization of low-carbon building energy systems based on high renewable energy penetration,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.enbuild.2024.114337,2024,The impact of compromised insulation on building energy performance,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbenv.2024.11.003,2024,Enhancing energy efficiency in shipping container house: A novel approach using hybrid louver systems,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.energy.2024.132740,2024,A comparative study of DQN and D3QN for HVAC system optimization control,Energy,KEEP – operational EE/control
10.1016/j.jobe.2024.110313,2024,Analysis of energy performance and load matching characteristics of various building integrated photovoltaic (BIPV) systems in office building,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.enbuild.2023.113877,2024,Automated data mining framework for building energy conservation aided by generative pre-trained transformers (GPT),Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.renene.2024.121619,2024,Analyzing variability and coordinated demand management for various flexible integrations of residential distributed energy resources,Renewable Energy,Eliminated – unclear/other
10.1016/j.enbuild.2024.114157,2024,Bioclimatic zoning for building performance using tailored clustering method and high-resolution climate data,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.scs.2024.105318,2024,Characterizing the 3-D structure of each building in the conterminous United States,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.buildenv.2024.111550,2024,Estimation of children's CO<ce:inf loc=post>2</ce:inf> generation rates in naturally ventilated educational buildings,Building and Environment,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2024.113908,2024,Empirical study on optimization methods of building energy operation for the sustainability of buildings with integrated renewable energy,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2023.129992,2024,Categorization of Indian residential consumers electrical energy consumption pattern using clustering and classification techniques,Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2024.110081,2024,IoT-driven monitoring and controlling to improve performance of thermoelectric air conditioning system,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2024.111578,2024,A dynamic ventilation strategy for industrial buildings based on weight factors,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2024.111680,2024,Quantifying the impact of buildings on land surface temperature: Intrinsic structure and extrinsic morphology,Building and Environment,Eliminated – unclear/other
10.1016/j.renene.2024.121866,2024,Optimal planning for hybrid renewable energy systems under limited information based on uncertainty quantification,Renewable Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2024.114514,2024,"Energy efficiency measures towards decarbonizing Japanese residential sector: Techniques, application evidence and future perspectives",Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2024.114113,2024,Enhancing domestic hot water energy efficiency in High-Rise residential buildings through interconnected and sharing mode,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2024.132793,2024,Numerical and experimental investigation of a single-body PVT using a variable air volume control algorithm,Energy,KEEP – operational EE/control
10.1016/j.ijepes.2024.110041,2024,Building-to-building energy trading under the influence of occupant comfort,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.jobe.2024.108741,2024,Unsupervised clustering-based domain adaptation for estimating occupancy and recognizing activities in smart buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.energy.2024.132878,2024,An optimal load distribution and real-time control strategy for integrated energy system based on nonlinear model predictive control,Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114645,2024,Optimal classification of radiant time series for cooling load calculation of building air-conditioning systems,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.rser.2023.114022,2024,Assessment of carbon footprint in Qatar's electricity sector: A comparative analysis across various building typologies,Renewable and Sustainable Energy Reviews,Eliminated – Planning/Top-down
10.1016/j.jobe.2024.110490,2024,Energy saving of vacuum-based membrane dehumidification with indirect evaporative cooling in a low sensible-heat-ratio building,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2024.122646,2024,Continuous improvement in the efficient use of energy in office buildings through peers effects,Applied Energy,Eliminated – unclear/other
10.1016/j.buildenv.2024.111625,2024,Occupant-centric dynamic heating demand in residential buildings based on a temporal-spatial combined quantification method,Building and Environment,KEEP – operational EE/control
10.1016/j.energy.2023.130172,2024,A novel asynchronous time-scale holistic control method for heating system based on the energy state space,Energy,KEEP – operational EE/control
10.1016/j.applthermaleng.2024.123132,2024,Medium spatiotemporal characteristics based global optimization method for energy efficiency trade-off issue in variable flow rate HVAC system,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.aei.2024.102735,2024,Intermediate representations to improve the semantic parsing of building regulations,Advanced Engineering Informatics,Eliminated – unclear/other
10.1016/j.buildenv.2024.111177,2024,Analysis of the impact of energy consumption data visualization using augmented reality on energy consumption and indoor environment quality,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2024.114798,2024,Alternatives for upgrading from high-temperature to low-temperature heating systems in existing buildings: Challenges and opportunities,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2024.110563,2024,Agent-based power management in apartment buildings: Tenant preferences and distributed energy resources,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.108357,2024,Validation of low-cost air quality monitoring platforms using model-based control charts,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2024.108802,2024,"Physical-chemical, mechanical and durability characterization of historical adobe buildings from the State of Michoacan, Mexico",Journal of Building Engineering,Eliminated – Materials/Envelope
10.1016/j.conengprac.2024.106012,2024,Agent-based model predictive control of soil–crop irrigation with topographical information,Control Engineering Practice,KEEP – operational EE/control
10.1016/j.jobe.2024.110083,2024,Impact of operation strategies on performance of integrated kang-floor heating system in severe cold areas,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbenv.2022.10.004,2024,The optimization research on the coupled of active and passive energy supplying in public institutions in China,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.energy.2024.131484,2024,Real time aggregation control of P2H loads in a virtual power plant based on a multi-period stackelberg game,Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114461,2024,MPC-based robust optimization of smart apartment building considering uncertainty for conservative reduction,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2023.122359,2024,From buildings to cities: How household demographics shape demand response and energy consumption,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2023.122280,2024,Significant but transient: The impact of an energy saving app targeting Swiss households,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2024.110580,2024,Evacuation safety assessment in corridor-type high-rise building under fires,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2024.108544,2024,Relationship between shape and energy performance of buildings under long-term climate change,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.enbenv.2024.05.003,2024,The structure of cross-ventilation flow in an isolated cylindrical building: Numerical study,Energy and Built Environment,Eliminated – Ventilation/IAQ only
10.1016/j.rser.2023.114065,2024,Marine energy digitalization digital twin's approaches,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.jobe.2024.109112,2024,Design–operation gap caused by parameter variance in HVAC system control sequences: A simulation-based study on energy efficiency and temperature controllability,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.energy.2023.130029,2024,Perspective for waste upcycling-driven zero energy buildings,Energy,Eliminated – unclear/other
