DOI,Year,Title,Journal,Reason
10.1016/j.measurement.2022.111583,2022,"From real to virtual sensors, an artificial intelligence approach for the industrial phase of end-of-line quality control of GDI pumps",Measurement,KEEP – operational EE/control
10.1016/j.jobe.2022.105325,2022,Factors affecting the adoption of smart building projects in the Kingdom of Bahrain,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111602,2022,Investigation of inter-zonal heat transfer in large space buildings based on similarity: Comparison of two stratified air-conditioning systems,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109013,2022,Balance point temperature and heating degree-days in different climate conditions for building energy efficiency applications,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.103439,2022,Experimental and theoretical studies of the thermal efficiency of multilayer non-uniform building enclosures,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.measurement.2022.111862,2022,Towards automatic flatness quality assessment for building indoor acceptance via terrestrial laser scanning,Measurement,Eliminated – unclear/other
10.1016/j.ijepes.2021.107534,2022,Single contract power optimization: A novel business model for smart buildings using intelligent energy management,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.applthermaleng.2022.119099,2022,An ANN-based generic energy model of cleanroom air-conditioning systems for high-tech fabrication location and technology assessments,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.jobe.2022.104834,2022,Influence of household factors on energy use in Vietnam based on path analysis,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2022.123502,2022,Bilayer stochastic optimization model for smart energy conservation systems,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111727,2022,Cooperative and Interactive Learning to estimate human behaviours for energy applications,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2022.124477,2022,Performance-based climatic zoning method for building energy efficiency applications using cluster analysis,Energy,Eliminated – Planning/Top-down
10.1016/j.enbuild.2022.111962,2022,Potential residential tree arrangement to optimise dwelling energy efficiency,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105092,2022,Droplet control of a local exhaust hood enhanced by air curtains,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.energy.2021.121875,2022,A robust dispatch model for integrated electricity and heat networks considering price-based integrated demand response,Energy,KEEP – operational EE/control
10.1016/j.enbuild.2022.112069,2022,Plus energy building: Operational definition and assessment,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2021.121871,2022,Optimal scheduling of modernization measures for typical non-residential buildings,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2022.109778,2022,Demand-controlled ventilation in educational buildings: Energy efficient but is it resilient?,Building and Environment,KEEP – operational EE/control
10.1016/j.scs.2022.103750,2022,A methodology to promptly evaluate the energy-saving potential of bioclimatic buildings through meteorological variables,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2022.104159,2022,Real-time optimal control of HVAC systems: Model accuracy and optimization reward,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2022.108969,2022,Parametric study on vertical void configurations for improving ventilation performance in the mid-rise apartment building,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.solener.2022.08.061,2022,"Bibliometric analysis of zero energy building research, challenges and solutions",Solar Energy,Eliminated – unclear/other
10.1016/j.rser.2022.112731,2022,Occupancy detection and localization strategies for demand modulated appliance control in Internet of Things enabled home energy management system,Renewable and Sustainable Energy Reviews,KEEP – operational EE/control
10.1016/j.autcon.2021.103984,2022,"A route optimization model based on building semantics, human factors, and user constraints to enable personalized travel in complex public facilities",Automation in Construction,Eliminated – unclear/other
10.1016/j.applthermaleng.2022.118691,2022,Cooling performance analysis of nanofluid assisted novel photovoltaic thermoelectric air conditioner for energy efficient buildings,Applied Thermal Engineering,Eliminated – Renewable-only
10.1016/j.scs.2022.103873,2022,ML-based energy management of water pumping systems for the application of peak shaving in small-scale islands,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.apenergy.2021.118098,2022,Carbon reduction in commercial building operations: A provincial retrospection in China,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2022.104214,2022,Energy flexibility assessment of a zero-energy office building with building thermal mass in short-term demand-side management,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.energy.2021.121834,2022,Analysis of influencing factors on heat consumption of large residential buildings with different occupancy rates-Tianjin case study,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2022.109639,2022,Energy saving potential in open museum spaces: A comparative hygrothermal microclimates analysis,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111572,2022,Energy savings from domestic zonal heating controls: Robust evidence from a controlled field trial,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2022.119210,2022,Risk-constrained multi-period investment model for Distributed Energy Resources considering technology costs and regulatory uncertainties,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2021.122049,2022,"Core process representation in power system operational models: Gaps, challenges, and opportunities for multisector dynamics research",Energy,KEEP – operational EE/control
10.1016/j.enbuild.2021.111778,2022,Energy-water nexus at the building level,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109403,2022,Assessing the perceived indoor acoustic environment quality across building occupants in a tertiary-care public hospital in Singapore,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2022.112386,2022,What are the salient factors determining the usage of heating energy sources in France? Evidence from a discrete choice model,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105231,2022,Computational fluid dynamics using finite volume method: A numerical model for Double Skin Façades with renewable energy source in cold climates,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.enbuild.2022.112055,2022,"Impacts of the COVID-19 lockdown on building energy consumption and indoor environment: A case study in Dalian, China",Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111782,2022,"Determinants of residential end-use energy: Effects of buildings, sociodemographics, and household appliances",Energy and Buildings,Eliminated – Other/Industry
10.1016/j.jobe.2022.105230,2022,Finite Element and Equivalent Frame modeling approaches for URM buildings: Implications of different assumptions in the seismic assessment,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2021.103598,2022,Passive action strategies in schools: A scientific mapping towards eco-efficiency in educational buildings,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2022.112208,2022,A hierarchical layout approach for underfloor heating systems in single-family residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109471,2022,Turbulence-induced ventilation of an isolated building: Ventilation route identification using spectral proper orthogonal decomposition,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.ijrefrig.2021.11.016,2022,Experimental investigation of dedicated desiccant wheel outdoor air cooling systems for nearly zero energy buildings,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.enbuild.2022.112234,2022,Energy poverty: The paradox between low income and increasing household energy consumption in Brazil,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112015,2022,Modelling condensation in energy exchangers with variable permeability membranes,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2022.119382,2022,Supervised-learning-based hour-ahead demand response for a behavior-based home energy management system approximating MILP optimization,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2022.112551,2022,Energy efficiency in residential buildings amid COVID-19: A holistic comparative analysis between old and new normal occupancies,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2022.112458,2022,Gender differences in reasoning energy-saving behaviors of university students,Energy and Buildings,Eliminated – unclear/other
10.1016/j.aei.2022.101561,2022,Process knowledge-based random forest regression for model predictive control on a nonlinear production process with multiple working conditions,Advanced Engineering Informatics,KEEP – operational EE/control
10.1016/j.energy.2022.123796,2022,A hierarchical control scheme for residential air-conditioning loads to provide real-time market services under uncertainties,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.108496,2022,Optimal temperature sensor placement in buildings with buoyancy-driven natural ventilation using computational fluid dynamics and uncertainty quantification,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2022.112333,2022,Uncertainty in potential savings from improving energy label: A Monte Carlo study of the Swiss residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.rser.2022.112859,2022,Energy-sharing mechanisms for energy community members under different asset ownership schemes and user demand profiles,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.scs.2022.103719,2022,Metabolism-based ventilation monitoring and control method for COVID-19 risk mitigation in gymnasiums and alike places,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.enbuild.2021.111623,2022,Energy disaggregation using variational autoencoders,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103440,2022,Uncertainty and sensitivity analysis of cooling and heating loads for building energy planning,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.jobe.2022.104361,2022,A multi-objective optimization framework for seismic resilience enhancement of typical existing RC buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2021.103776,2022,A new method of evaluating energy efficiency of public buildings in China,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.117753,2022,Home energy management under correlated uncertainties: A statistical analysis through Copula,Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2022.109184,2022,Evaluating SARS‐CoV‐2 airborne quanta transmission and exposure risk in a mechanically ventilated multizone office building,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.103483,2022,Research on operation strategy of radiant cooling system based on intermittent operation characteristics,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.energy.2022.124398,2022,Distributionally robust operation for integrated rural energy systems with broiler houses,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.108447,2022,Cross-ventilation of a generic building with various configurations of external and internal openings,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.apenergy.2022.119401,2022,Historical decarbonization of global commercial building operations in the 21st century,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2022.104029,2022,Load forecast and fuzzy control of the air-conditioning systems at the subway stations,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2021.111726,2022,On the use of the reference building approach in modern building energy codes,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109271,2022,Experimental study on elevator door reopening problems caused by stack induced pressure differences across the elevator door in buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.rser.2022.112439,2022,Enhancing dynamic energy network management using a multiagent cloud-fog structure,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.buildenv.2022.108848,2022,Experimental exploration on airtightness performance of residential buildings in the hot summer and cold winter zone in China,Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2021.103571,2022,An innovative edge-based Internet of Energy solution for promoting energy saving in buildings,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2022.112240,2022,On the thermal performance enhancement of spiral-coil energy piles with a thermal recovery system,Energy and Buildings,Eliminated – unclear/other
10.1016/j.solener.2021.10.058,2022,Energy and daylighting performance of building integrated spirooxazine photochromic films,Solar Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.105308,2022,Performance optimization of an air source HVAC system for an internet data center building using the integrated COP method,Journal of Building Engineering,Eliminated – Other/Industry
10.1016/j.enbenv.2021.05.006,2022,Optimization of group control strategy and analysis of energy saving in refrigeration plant,Energy and Built Environment,KEEP – operational EE/control
10.1016/j.apenergy.2022.119377,2022,"Holistic optimization of the operation of a GCHP system: A case study on the ADREAM building in Toulouse, France",Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2021.111618,2022,A novel methodology for identifying appliance usage patterns in buildings based on auto-correlation and probability distribution analysis,Energy and Buildings,Eliminated – Other/Industry
10.1016/j.energy.2022.124466,2022,"Energy, economic, and environmental impacts of enhanced ventilation strategies on railway coaches to reduce Covid-19 contagion risks",Energy,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2022.109702,2022,Dynamic sensing and control system using artificial intelligent techniques for non-uniform indoor environment,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2022.109705,2022,Operational carbon transition in the megalopolises’ commercial buildings,Building and Environment,KEEP – operational EE/control
10.1016/j.apenergy.2022.119142,2022,A comprehensive and modular set of appliance operation MILP models for demand response optimization,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2021.111786,2022,Information sharing preferences within buildings: Benefits of cognitive interviewing for enhancing a discrete choice experiment,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109764,2022,The effectiveness of kitchen ventilation for organic gaseous compound control in Chinese residential buildings,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2022.112480,2022,The role of hydrogen in German residential buildings,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.autcon.2022.104367,2022,Building displacement measurement and analysis based on UAV images,Automation in Construction,Eliminated – unclear/other
10.1016/j.buildenv.2022.109509,2022,Evaluating the environmental impacts of conventional and modular buildings in absolute measures: A case study across different geographical contexts,Building and Environment,Eliminated – unclear/other
10.1016/j.apenergy.2021.117677,2022,Performance and dynamics of active greywater heat recovery in buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.scitotenv.2021.150104,2022,Carbon Kuznets curve in China's building operations: Retrospective and prospective trajectories,Science of The Total Environment,KEEP – operational EE/control
10.1016/j.energy.2022.123634,2022,Coordination of commercial prosumers with distributed demand-side flexibility in energy sharing and management system,Energy,KEEP – operational EE/control
10.1016/j.enbuild.2022.112249,2022,From energy behaviours to lifestyles: Contribution of behavioural archetypes to the description of energy consumption patterns in the residential sector,Energy and Buildings,Eliminated – unclear/other
10.1016/j.renene.2022.11.001,2022,Direct spectral distribution characterisation using the Average Photon Energy for improved photovoltaic performance modelling,Renewable Energy,Eliminated – Renewable-only
10.1016/j.jobe.2021.103942,2022,Shape-programmable fluid bubbles for responsive building skins,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.rser.2022.112869,2022,An integrated smart thermo-chemical energy network,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.energy.2022.125285,2022,Extraction of key parameters and simplification of sub-system energy models using sensitivity analysis in subway stations,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.119212,2022,Study on water spraying distribution to improve the energy recovery performance of indirect evaporative coolers with nozzle arrangement optimization,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112031,2022,Energy savings potential of occupancy-based HVAC control in laboratory buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2022.123665,2022,Investigating the impact of smart energy management system on the residential electricity consumption in Austria,Energy,KEEP – operational EE/control
10.1016/j.apenergy.2022.119526,2022,Reduced building energy consumption by combined indoor CO<ce:inf loc=post>2</ce:inf> and H<ce:inf loc=post>2</ce:inf>O composition control,Applied Energy,KEEP – operational EE/control
10.1016/j.applthermaleng.2022.118130,2022,Thermal analysis and development of PID control for electronic expansion device of vapor compression refrigeration systems,Applied Thermal Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2022.109472,2022,Plug-Mate: An IoT-based occupancy-driven plug load management system in smart buildings,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2021.108516,2022,Research on models for estimating aerodynamic and energy consumption performance of fan filter units (FFUs),Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.111994,2022,Contribution to thermal and acoustic characterization of corn cob for bio-based building insulation applications,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.aei.2022.101698,2022,Towards safe and collaborative aerodrome operations: Assessing shared situational awareness for adverse weather detection with EEG-enabled Bayesian neural networks,Advanced Engineering Informatics,KEEP – operational EE/control
10.1016/j.buildenv.2022.109364,2022,Energy efficiency in residential and non-residential buildings: Short-term macroeconomic implications,Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2021.121744,2022,Analytical approach for maximizing self-consumption of nearly zero energy buildings- case study: Baltic region,Energy,Eliminated – unclear/other
10.1016/j.jclepro.2022.135035,2022,Radiative cooling performance and life-cycle assessment of a scalable MgO paint for building applications,Journal of Cleaner Production,Eliminated – Materials/Envelope
10.1016/j.enbuild.2022.112574,2022,Study on thermal characteristics and electrical performance of a hybrid building integrated photovoltaic (BIPV) system combined with vacuum insulation panel (VIP),Energy and Buildings,Eliminated – Renewable-only
10.1016/j.apenergy.2022.120081,2022,Fully analytical model of heating networks for integrated energy systems,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.105381,2022,Analysis on convective heat transfer coefficients of external surfaces for typical building arrays,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2022.134763,2022,Potential energy savings benefits and limitations of radiative cooling coatings for U.S. residential buildings,Journal of Cleaner Production,Eliminated – Materials/Envelope
10.1016/j.enbuild.2022.112424,2022,High frequency flow and temperature measurements of domestic water in two office and education buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109578,2022,FARDA: A fog-based anonymous reward data aggregation security scheme in smart buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2022.123567,2022,Preserving operation privacy of peer-to-peer energy transaction based on Enhanced Benders Decomposition considering uncertainty of renewable energy generations,Energy,KEEP – operational EE/control
10.1016/j.jobe.2022.104671,2022,Net-zero-energy buildings or zero-carbon energy systems? How best to decarbonize Germany's thermally inefficient 1950s-1970s-era apartments,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2022.124180,2022,Blockchain-based balance settlement ledger for energy communities in open electricity markets,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111631,2022,How does urbanization affect energy consumption for central heating: Historical analysis and future prospects,Energy and Buildings,Eliminated – Planning/Top-down
10.1016/j.ijrefrig.2022.04.007,2022,Performance analysis of different air conditioning systems in apartment buildings under different climates in China,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.ijepes.2022.108179,2022,Bilateral energy-trading model with hierarchical personalized pricing in a prosumer community,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.enbuild.2022.112304,2022,Control of heat transfer in single-story mechanically ventilated double skin facades,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2022.103885,2022,"Energy communities approach applied to optimize polygeneration systems in residential buildings: Case study in Zaragoza, Spain",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2022.104204,2022,Assessment of ventilation rates inside educational buildings in Southwestern Europe: Analysis of implemented strategic measures,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.energy.2021.123009,2022,Reduction of the CO emission from wood pellet small-scale boiler using model-based control,Energy,KEEP – operational EE/control
10.1016/j.ijepes.2021.107896,2022,Cooperative energy dispatch of smart building cluster based on smart contracts,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.scs.2022.103930,2022,Impact of lifestyle changes on home energy consumption during pandemic COVID-19 in Indonesia,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.scs.2021.103436,2022,Becoming a building suitable for participation in peer-to-peer energy trading,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.ijepes.2021.107894,2022,Bi-level energy management and pricing for community energy retailer incorporating smart buildings based on chance-constrained programming,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.jobe.2021.103899,2022,Analysis of the performance of an integrated multistage helical coil heat transfer device and passive cooling windcatcher for buildings in hot climates,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.enbuild.2022.112236,2022,Development and optimization of highly efficient heat recoveries for low carbon residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2022.118578,2022,Load profile mining using directed weighted graphs with application towards demand response management,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2022.105306,2022,Omnidirectional liquid column vibration absorbers for multi-story buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2021.122814,2022,A new application of multi criteria decision making in energy technology in traditional buildings: A case study of Isfahan,Energy,Eliminated – unclear/other
10.1016/j.renene.2022.04.016,2022,Feasibility analysis of energy-saving potential of the underground ice rink using spectrum splitting sunshade technology,Renewable Energy,Eliminated – unclear/other
10.1016/j.rser.2022.112249,2022,"Energy demand and its temporal flexibility: Approaches, criticalities and ways forward",Renewable and Sustainable Energy Reviews,KEEP – operational EE/control
10.1016/j.jobe.2022.105140,2022,An optimal control method for small-scale GSHP-integrated air-conditioning system to improve indoor thermal environment control,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.scitotenv.2022.155173,2022,Contaminant removal and contaminant dispersion of air distribution for overall and local airborne infection risk controls,Science of The Total Environment,KEEP – operational EE/control
10.1016/j.buildenv.2022.109233,2022,Optimization of COVID-19 prevention and control with low building energy consumption,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2021.108735,2022,CO<ce:inf loc=post>2</ce:inf> emission rates from sedentary subjects under controlled laboratory conditions,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2021.111756,2022,Distributed real-time optimal control of central air-conditioning systems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2022.109282,2022,"Tradeoffs among indoor air quality, financial costs, and CO<ce:inf loc=post>2</ce:inf> emissions for HVAC operation strategies to mitigate indoor virus in U.S. office buildings",Building and Environment,KEEP – operational EE/control
10.1016/j.apenergy.2021.118457,2022,Energy impact of climate control in pig farming: Dynamic simulation and experimental validation,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2021.117775,2022,Smart fusion of sensor data and human feedback for personalized energy-saving recommendations,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.104702,2022,Improving operation management performance of air conditioners in offices using data envelopment analysis,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.scs.2022.103762,2022,Mapping of regulatory actors and processes related to cloud-based energy management environments using the Apriori algorithm,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.scs.2021.103416,2022,Prediction and control of aerosol transmission of SARS-CoV-2 in ventilated context: from source to receptor,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.apenergy.2022.119492,2022,Dynamic energy flow analysis of the heat-electricity integrated energy systems with a novel decomposition-iteration algorithm,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112341,2022,Investigation of thermal performance and life-cycle assessment of a 3D printed building,Energy and Buildings,Eliminated – Planning/Top-down
10.1016/j.jobe.2021.103584,2022,Performance of seismically isolated buildings with variable friction pendulum bearings under near-fault ground motions,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.ijepes.2021.107871,2022,Fairness algorithm for emergency demand response operation in distribution networks,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.ijrefrig.2022.02.003,2022,Research on energy saving optimization method of electric refrigerated truck based on genetic algorithm,International Journal of Refrigeration,Eliminated – unclear/other
10.1016/j.rser.2022.112297,2022,"Challenges, opportunities, and strategies for undertaking integrated precinct-scale energy–water system planning",Renewable and Sustainable Energy Reviews,Eliminated – Planning/Top-down
10.1016/j.jclepro.2022.132286,2022,Bioenergy elephant grass genotype selection leveraged by spatial modeling of conventional and high-throughput phenotyping data,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.ijhydene.2022.06.127,2022,Development of a dual digital signal processor based cyber-physical system model for a multi-carrier energy system,International Journal of Hydrogen Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.111983,2022,A progressive comparison of the novel pulse and conventional steady state methods of measuring the airtightness of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112086,2022,An Australian climate-based characterization of hygrothermal risks for buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2022.134635,2022,Analysing the challenges in building resilient net zero carbon supply chains using Influential Network Relationship Mapping,Journal of Cleaner Production,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2022.112088,2022,Global and local bioclimatic predilections for rebalancing the heating and cooling of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2022.120084,2022,Active Stirling Thermocompressor: Modelling and effects of controlled displacer motion profile on work output,Applied Energy,KEEP – operational EE/control
10.1016/j.scitotenv.2022.156041,2022,Statistical evidence of recharge and supply controlling nitrate variability at springs discharging from the upper Floridan Aquifer,Science of The Total Environment,KEEP – operational EE/control
10.1016/j.energy.2021.122304,2022,Development of a tool based on thermoeconomics for control and diagnosis building thermal facilities,Energy,KEEP – operational EE/control
10.1016/j.jclepro.2021.130041,2022,Soiling loss characterization for Photovoltaics in buildings: A systematic analysis for the Madrid region,Journal of Cleaner Production,Eliminated – Renewable-only
10.1016/j.scitotenv.2022.157679,2022,Decarbonizing residential buildings in the developing world: Historical cases from China,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.energy.2022.124246,2022,Virtual net-billing: A fair energy sharing method for collective self-consumption,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.111991,2022,Challenges in reaching positive energy building level in apartment buildings in the Nordic climate: A techno-economic analysis,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijepes.2021.107492,2022,An interdisciplinary research perspective on the future of multi-vector energy networks,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.apenergy.2021.118053,2022,Business models for peer-to-peer energy trading in Germany based on households’ beliefs and preferences,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.105018,2022,Resonance measurement and vibration reduction analysis of an office building induced by nearby crane workshop vibration,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2022.104553,2022,Performance improvement of a naturally ventilated building integrated photovoltaic system using twisted baffle inserts,Journal of Building Engineering,Eliminated – Renewable-only
