DOI,Year,Title,Journal,Reason
10.1016/j.jobe.2021.102227,2021,Comparative studies on control of thermal environment in development headings using force/exhaust overlap ventilation systems,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2020.107509,2021,Simplified direct forcing approach for dynamic modeling of building natural ventilation,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2021.111219,2021,Application of machine learning to estimate building energy use intensities,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117141,2021,Impact of wastewater heat recovery in buildings on the performance of centralized energy recovery – A case study of Stockholm,Applied Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.107671,2021,Effect of operational modes on the train-induced airflow and thermal environment in a subway station with full-height platform bailout doors,Building and Environment,KEEP – operational EE/control
10.1016/j.scs.2021.103256,2021,Optimal control of high-rise building mechanical ventilation system for achieving low risk of COVID-19 transmission and ventilative cooling,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.jobe.2020.101869,2021,Building energy management decision-making in the real world: A comparative study of HVAC cooling strategies,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2021.110727,2021,A probabilistic hot water usage model and simulator for use in residential energy management,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.110864,2021,Sensitivity analysis of household factors and energy consumption in residential houses: A multi-dimensional hybrid approach using energy monitoring and modeling,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.applthermaleng.2021.117415,2021,Investigation of energy savings potential of multi-variable differential temperature control in economizer,Applied Thermal Engineering,KEEP – operational EE/control
10.1016/j.solener.2021.02.059,2021,The environmental response of office buildings from the Brazilian bioclimatic modernism in São Paulo: the case study of <ce:italic>Complexo Conjunto Nacional</ce:italic> – CCN (1962),Solar Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.110875,2021,Fault prognosis of HVAC air handling unit and its components using hidden-semi Markov model and statistical process control,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2021.116623,2021,Deep reinforcement learning framework for dynamic pricing demand response of regenerative electric heating,Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.108180,2021,Temperature-dependent ventilation rates might improve perceived air quality in a demand-controlled ventilation strategy,Building and Environment,KEEP – operational EE/control
10.1016/j.ijepes.2021.106768,2021,A hierarchical scheduling method of active distribution network considering flexible loads in office buildings,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.jobe.2021.102778,2021,A clustering-based climatic zoning method for office buildings in China,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2021.117005,2021,A user-interactive system for smart thermal environment control in office buildings,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2021.102578,2021,Introduction of a plug and play model predictive control to predict room temperatures,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2021.102388,2021,Air damper with Controlling Capacity Unrelated to duct system resistance,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2020.101687,2021,EvacuSafe: A real-time model for building evacuation based on Dijkstra's algorithm,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2020.107480,2021,Ten questions concerning occupant health in buildings during normal operations and extreme events including the COVID-19 pandemic,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2021.111021,2021,Towards a cost-effective remote community energy system model: Evaluating trade-offs between supply and demand-side interventions,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.111108,2021,Scenario-based nonlinear model predictive control for building heating systems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.111197,2021,Empirical validation of a multizone building model coupled with an air flow network under complex realistic situations,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2020.116381,2021,Hygro-thermal model for estimation of demand response flexibility of closed refrigerated display cabinets,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2021.111110,2021,Energy fault detection for small buildings based on peer comparison of estimated operating status,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2020.107505,2021,Three-dimensional heat transfer of globe thermometers in indoor environments controlled by radiant systems,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2021.110767,2021,Energy-quota-based integrated solutions for heating and cooling of residential buildings in the Hot Summer and Cold Winter zone in China,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102839,2021,An advanced methodology to enhance energy efficiency in a hospital cooling-water system,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2020.102142,2021,Utilization of an improved crow search algorithm to solve building energy optimization problems: Cases of Australia,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2020.102596,2021,A statistical learning approach to determine optimal sizing & investment timing of commercial-scale distributed energy resources,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.111252,2021,Demand response scheduling algorithm of the economic energy consumption in buildings for considering comfortable working time and user target price,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2021.103253,2021,Analysis of electricity use and economic impacts for buildings with electric heating under lockdown conditions: examples for educational buildings and residential buildings in Norway,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2021.103192,2021,Performance investigation of a net-zero energy building in hot summer and cold winter zone,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2020.116117,2021,Intelligent multi-zone residential HVAC control strategy based on deep reinforcement learning,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2021.116721,2021,Characterizing patterns and variability of building electric load profiles in time and frequency domains,Applied Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.107885,2021,"Indoor humidity of dwellings and association with building characteristics, behaviors and health in a northern climate",Building and Environment,Eliminated – unclear/other
10.1016/j.apenergy.2021.116732,2021,"OCHRE: The Object-oriented, Controllable, High-resolution Residential Energy Model for Dynamic Integration Studies",Applied Energy,KEEP – operational EE/control
10.1016/j.solener.2021.08.064,2021,Unravelling the relationship between energy and indoor environmental quality in Australian office buildings,Solar Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.107719,2021,Effect of individually controlled personalized ventilation on cross-contamination due to respiratory activities,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2020.110695,2021,Quantifying the impact of occupants’ spatial distributions on office buildings energy and comfort performance,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jclepro.2021.129246,2021,Energy management optimisation using a combined Long Short-Term Memory recurrent neural network – Particle Swarm Optimisation model,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.energy.2021.120436,2021,Optimisation of HVAC control and manufacturing schedules for the reduction of peak energy demand in the manufacturing sector,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.107798,2021,Numerical study on thermal stratification for impinging jet ventilation system in office buildings,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.rser.2021.111382,2021,Assessing the influence of legal constraints on the integration of renewable energy technologies in polygeneration systems for buildings,Renewable and Sustainable Energy Reviews,Eliminated – Renewable-only
10.1016/j.jobe.2021.103385,2021,Analyzing energy consumption patterns of an educational building through data mining,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2021.103141,2021,The correlation of energy performance and building age in UK schools,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.117631,2021,Performance of precooling strategies using switchable insulation systems for commercial buildings,Applied Energy,Eliminated – Materials/Envelope
10.1016/j.enbuild.2021.111398,2021,Generation of aggregated plug load profiles in office buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2021.108040,2021,Residential building ventilation in situations with outdoor PM<ce:inf loc=post>2.5</ce:inf> pollution,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.jobe.2020.102089,2021,Performance assessment of contemporary energy-optimized office buildings under the impact of climate change,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.jobe.2021.102547,2021,"Assessment of the development level of regional industrialized building based on cloud model: A case study in Guangzhou, China",Journal of Building Engineering,Eliminated – Other/Industry
10.1016/j.jobe.2021.103156,2021,A clustering method with target supervision for the thermal climate division of residential buildings in the Hot Summer and Cold Winter Area of China,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2020.110610,2021,Future energy-optimised buildings — Addressing the impact of climate change on buildings,Energy and Buildings,Eliminated – Planning/Top-down
10.1016/j.enbuild.2021.111049,2021,On the impact of stochastic modeling of occupant behavior on the energy use of office buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.renene.2021.07.111,2021,Recent advances in renewable energy technology for the energy transition,Renewable Energy,Eliminated – Renewable-only
10.1016/j.energy.2020.119571,2021,An assessment of power flexibility from commercial building cooling systems in the United States,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.108322,2021,Evaluating the impact of shading from surrounding buildings on heating/ cooling energy demands of different community forms,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.110810,2021,Integrated sensor data processing for occupancy detection in residential buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.111308,2021,Practical limits to the use of non-intrusive load monitoring in commercial buildings,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2021.111274,2021,Development of a tool to predict the socio-economic consequences of better air quality and temperature control in classrooms,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2021.107730,2021,Diverse occupant behaviors and energy conservation opportunities for university student residences in Hong Kong,Building and Environment,KEEP – operational EE/control
10.1016/j.apenergy.2021.116940,2021,Scalable coordinated management of peer-to-peer energy trading: A multi-cluster deep reinforcement learning approach,Applied Energy,KEEP – operational EE/control
10.1016/j.conengprac.2021.104782,2021,Accelerated distributed model predictive control for HVAC systems,Control Engineering Practice,KEEP – operational EE/control
10.1016/j.jobe.2020.101623,2021,Thermal inertia as an integrative parameter for building performance,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2020.110709,2021,Influence of system operation on the design and performance of a direct ground-coupled cooling system,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2020.107443,2021,Occupant satisfaction with the indoor environment in seven commercial buildings in Singapore,Building and Environment,KEEP – operational EE/control
10.1016/j.jobe.2021.103247,2021,Energy rationalization for an educational building in Egypt: Towards a zero energy building,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111266,2021,Framework for a UAS-based assessment of energy performance of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111451,2021,Modelling of a gas-fired heating boiler unit for residential buildings based on publicly available test data,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102860,2021,"Comparison of sensitivity matrix method, power function-based response surface method, and artificial neural network in the analysis of building fire egress performance",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111295,2021,Verification of refrigerant evaporating temperature control effect in VRF systems in actual buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2021.117017,2021,An optimization approach to photovoltaic building integration towards low energy buildings in different climate zones,Applied Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2021.111519,2021,The effect of unheated users on residential building in heating performance,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102888,2021,Assessing the energy flexibility of building clusters under different forcing factors,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2020.110660,2021,Development of panoramic infrared images for surface temperature analysis of buildings and infrastructures,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117116,2021,Strategy for achieving long-term energy efficiency of European single-family buildings through passive climate adaptation,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2021.120373,2021,"Potential benefits and optimization of cool-coated office buildings: A case study in Chongqing, China",Energy,Eliminated – unclear/other
10.1016/j.rser.2021.110862,2021,"Effects of street geometries on building cooling demand in Nanjing, China",Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.jobe.2021.102285,2021,Climate change and the energy performance of buildings in the future – A case study for prefabricated buildings in the UK,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.enbuild.2021.111044,2021,A semi-supervised approach to fault detection and diagnosis for building HVAC systems based on the modified generative adversarial network,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2021.102319,2021,Extracting energy-related knowledge from mining occupants’ behavioral data in residential buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2021.110851,2021,Optimizing the integration of renewable energy in existing buildings,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.enbuild.2021.111041,2021,Energy consumption characteristics and adaptive electricity pricing strategies for college dormitories based on historical monitored data,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110710,2021,Embedding energy optimization in organizations: A case study of a Swiss decentralized renewable energy system,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.jobe.2020.102117,2021,Investigations of geometrical and operational aspects of a dew-point air-cooling system (M-cycle),Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2020.110670,2021,Classification of daily electric load profiles of non-residential buildings,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2021.103353,2021,A longitudinal assessment of the energy and carbon performance of a Passivhaus university building in the UK,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.autcon.2021.103662,2021,Enhancing environmental and energy monitoring of residential buildings through IoT,Automation in Construction,Eliminated – Monitoring/Forecasting only
10.1016/j.renene.2021.05.020,2021,Thermomechanical characteristics of an energy pile-raft foundation under heating operations,Renewable Energy,KEEP – operational EE/control
10.1016/j.jobe.2020.101901,2021,Experimental and numerical analysis of airflow around a building model with an array of domes,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2021.110791,2021,Cluster analysis of occupancy schedules in residential buildings in the United States,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jclepro.2021.128780,2021,Optimising flat plate buildings based on carbon footprint using Branch-and-Reduce deterministic algorithm,Journal of Cleaner Production,Eliminated – Planning/Top-down
10.1016/j.jclepro.2021.128028,2021,A scalable platform for investigating the space-specific features of the temporal energy usage pattern and saving potential with real-time bigdata,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.buildenv.2021.107602,2021,Can vacuum insulation panels be cost-effective when applied in building façades?,Building and Environment,Eliminated – Materials/Envelope
10.1016/j.enbuild.2020.110603,2021,Prototype energy models for data centers,Energy and Buildings,Eliminated – Other/Industry
10.1016/j.enbuild.2021.111353,2021,Evaluating energy saving behavioral interventions through the lens of social practice theory: A case study in Hong Kong,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110965,2021,Experimental study on the thermal performance of a 3D printed concrete prototype building,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102391,2021,Modeling heat and moisture transfer of building facades thermally insulated by the panels with ventilated channels,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.renene.2021.04.090,2021,Influential factors on thermal performance of energy slabs equipped with an insulation layer,Renewable Energy,Eliminated – Materials/Envelope
10.1016/j.buildenv.2021.107629,2021,Mathematical model and energy efficiency analysis of a vacuum-based liquid desiccant regenerator,Building and Environment,Eliminated – unclear/other
10.1016/j.jclepro.2021.128895,2021,Modelling the work-as-done in the building maintenance using a layered FRAM: A case study on HVAC maintenance,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.buildenv.2020.107575,2021,Defect-based building condition assessment,Building and Environment,Eliminated – unclear/other
10.1016/j.renene.2021.03.063,2021,Innovative power-sharing model for buildings and energy communities,Renewable Energy,Eliminated – unclear/other
10.1016/j.renene.2021.05.124,2021,Selection methodology of representative meteorological days for assessment of renewable energy systems,Renewable Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2021.111086,2021,A novel constant-air-volume range hood for high-rise residential buildings with central shaft,Energy and Buildings,Eliminated – unclear/other
10.1016/j.rser.2021.111294,2021,Changes in energy consumption according to building use type under COVID-19 pandemic in South Korea,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.energy.2021.120784,2021,Mitigating heat demand peaks in buildings in a highly renewable European energy system,Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2021.111544,2021,Prevalence of typical operational problems and energy savings opportunities in U.S. commercial buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.111466,2021,Interplay of building efficiency and households’ ventilation behaviour: Evidence of an inverse U-shaped correlation,Energy and Buildings,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2021.111047,2021,Thermal performance of residential building with mixed-mode and passive cooling strategies: The Brazilian context,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117415,2021,A stochastic operational planning model for a zero emission building with emission compensation,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2021.102186,2021,Building condition assessment supported by Building Information Modelling,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2021.108183,2021,"Occupant satisfaction with indoor environmental quality, sick building syndrome (SBS) symptoms and self-reported productivity before and after relocation into WELL-certified office buildings",Building and Environment,KEEP – operational EE/control
10.1016/j.jobe.2020.101902,2021,Integrated multi-objective optimization and agent-based building occupancy modeling for space layout planning,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2021.110988,2021,Generic proposal for the determination of optimal glazed areas for school buildings in the Northeast Region of Argentina,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2021.126616,2021,Building heating demand vs climate: Deep insights to achieve a novel heating stress index and climatic stress curves,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.buildenv.2021.107959,2021,Analysis of climate change impact on the preservation of heritage elements in historic buildings with a deficient indoor microclimate in warm regions,Building and Environment,Eliminated – Planning/Top-down
10.1016/j.autcon.2020.103478,2021,Automated data-processing technique: 2D Map for identifying the distribution of the U-value in building elements by quantitative internal thermography,Automation in Construction,Eliminated – unclear/other
10.1016/j.jobe.2020.101852,2021,Research on the effect of different position on classroom ventilation in a “L” type teaching building,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2020.110519,2021,Operation and performance of VRF systems: Mining a large-scale dataset,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2021.107630,2021,TDC-based horizontal leakage area estimation in multiunit residential buildings: Three correction factors,Building and Environment,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2021.110735,2021,"Energy consumption, self-reported teachers’ actions and children's perceived indoor environmental quality of nine primary school buildings in the Netherlands",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2020.125370,2021,"Integrated operational and life-cycle modelling of energy, carbon and cost for building façades",Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.enbuild.2021.111092,2021,Investigation of bio-signal changes of occupants resting in buildings using local cooling and heating seats,Energy and Buildings,KEEP – operational EE/control
10.1016/j.renene.2021.09.034,2021,Distributed energy management for active distribution network considering aggregated office buildings,Renewable Energy,KEEP – operational EE/control
10.1016/j.jclepro.2020.124604,2021,On the optimization of energy efficient fenestration for small commercial buildings in the United States,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.111121,2021,Reclassification of climatic zones for building thermal regulations based on thermoeconomic analysis: A case study of Turkey,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2021.102830,2021,Various uncertainties self-correction method for the supervisory control of a hybrid cooling system in data centers,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.ijepes.2021.106822,2021,Model Predictive Control for optimizing the flexibility of sustainable energy assets: An experimental case study,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.apenergy.2021.116616,2021,Toward smart energy user: Real time non-intrusive load monitoring with simultaneous switching operations,Applied Energy,KEEP – operational EE/control
10.1016/j.scs.2021.103223,2021,Evolution of climate zones for building in Spain in the face of climate change,Sustainable Cities and Society,Eliminated – Planning/Top-down
10.1016/j.enbuild.2020.110707,2021,"Energy performance of building integrated photovoltaic high-rise building: Case study, Tehran, Iran",Energy and Buildings,Eliminated – Renewable-only
10.1016/j.jclepro.2021.129009,2021,Bi-level optimization model for regional energy system planning under demand response scenarios,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.enbuild.2021.111346,2021,The impact of COVID-19 on higher education building energy use and implications for future education building energy studies,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2021.103088,2021,Potential of applying adaptive strategies in buildings to reduce the severity of fuel poverty according to the climate zone and climate change: The case of Andalusia,Sustainable Cities and Society,Eliminated – Planning/Top-down
10.1016/j.jobe.2021.102873,2021,Research on indoor spaces and passenger satisfaction with terminal buildings in China,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2021.108185,2021,Robustness of building energy optimization with uncertainties using deterministic and stochastic methods: Analysis of two forms,Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2020.119175,2021,Energy saving potential for space heating in Chinese airport terminals: The impact of air infiltration,Energy,Eliminated – Ventilation/IAQ only
10.1016/j.apenergy.2021.116583,2021,Energy performance and climate control in mechanically ventilated greenhouses: A dynamic modelling-based assessment and investigation,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2020.116418,2021,Demand-side flexibility and demand-side bidding for flexible loads in air-conditioned buildings,Applied Energy,KEEP – operational EE/control
10.1016/j.solener.2021.05.046,2021,Analysis and optimization of external venetian blind shading for nearly zero-energy buildings in different climate regions of China,Solar Energy,Eliminated – unclear/other
10.1016/j.jobe.2020.102011,2021,Analysing the inequitable energy framework for the implementation of nearly zero energy buildings (nZEB) in Spain,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2021.102832,2021,Buildings-to-distribution-network integration for coordinated voltage regulation and building energy management via distributed resource flexibility,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.enbuild.2020.110694,2021,Energy and exergy analyze of different air distributions in a residential building,Energy and Buildings,Eliminated – Ventilation/IAQ only
10.1016/j.enbenv.2020.08.001,2021,Building occupancy and energy consumption: Case studies across building types,Energy and Built Environment,KEEP – operational EE/control
10.1016/j.jobe.2020.102136,2021,Impact of natural and social environmental factors on building energy consumption: Based on bibliometrics,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2021.108004,2021,Hygrothermal performance of a new aerogel-based insulating render through weathering: Impact on building energy efficiency,Building and Environment,Eliminated – Materials/Envelope
10.1016/j.scitotenv.2020.144376,2021,Street temperature and building characteristics as determinants of indoor heat exposure,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.scs.2021.103202,2021,Cooling load disaggregation using a NILM method based on random forest for smart buildings,Sustainable Cities and Society,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2021.102748,2021,Adaptable energy management system for smart buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2020.116309,2021,Exogenous influences on deployment and profitability of photovoltaics for self-consumption in multi-apartment buildings in Australia and Austria,Applied Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2021.111301,2021,Energy performance analysis of a historical building using cost-optimal assessment,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scs.2021.103321,2021,Residential energy flexibility characterization using non-intrusive load monitoring,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.ijepes.2021.106988,2021,Stochastic multi-carrier energy management in the smart islands using reinforcement learning and unscented transform,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.rser.2021.111284,2021,Dwelling infiltration and heating energy demand in multifamily high-rise and low-energy buildings in Korea,Renewable and Sustainable Energy Reviews,Eliminated – Ventilation/IAQ only
10.1016/j.jobe.2020.101853,2021,Optimization and cost analysis of thickness of vacuum insulation panel for structural insulating panel buildings in cold climates,Journal of Building Engineering,Eliminated – Materials/Envelope
10.1016/j.solener.2021.11.024,2021,A simplified framework to assess the feasibility of zero-energy at the European community scale in 2030,Solar Energy,Eliminated – unclear/other
10.1016/j.jclepro.2021.126665,2021,Lessons from unsuccessful energy and buildings sustainability actions in university campus operations,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.energy.2020.118867,2021,Quantitative analysis of information interaction in building energy systems based on mutual information,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.108038,2021,Development of a Healthy Assessment System For Residential Building Epidemic Prevention,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2020.110683,2021,Cooling operation analysis of multienergy systems in a nearly zero energy building,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.110967,2021,"A non-intrusive approach for fault detection and diagnosis of water distribution systems based on image sensors, audio sensors and an inspection robot",Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2021.102198,2021,Effect of space layouts on the energy performance of office buildings in three climates,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2021.121612,2021,Impact of source variability on flexibility for demand response,Energy,KEEP – operational EE/control
10.1016/j.apenergy.2021.116591,2021,A framework for estimating the energy-saving potential of occupant behaviour improvement,Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.107783,2021,Evaluating potential benefits of air barriers in commercial buildings using NIST infiltration correlations in EnergyPlus,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.rser.2021.111175,2021,Comparative energy consumption and photovoltaic economic analysis for residential buildings in Santiago de Chile and Santo Domingo of the Dominican Republic,Renewable and Sustainable Energy Reviews,Eliminated – Renewable-only
10.1016/j.jclepro.2021.128535,2021,Measuring the productivity impacts of energy-efficiency: The case of high-efficiency buildings,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.solener.2021.09.004,2021,Study of a building integrated bifacial photovoltaic facade,Solar Energy,Eliminated – Renewable-only
10.1016/j.jobe.2021.102832,2021,Multi-objective optimization of building-integrated microalgae photobioreactors for energy and daylighting performance,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.127206,2021,Clean heating transition in the building sector: The case of Northern China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.energy.2021.120821,2021,A meta-analytic approach for determining the success factors for energy conservation,Energy,Eliminated – unclear/other
10.1016/j.solener.2021.10.025,2021,On the cooling potential of elastocaloric devices for building ventilation,Solar Energy,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2021.111180,2021,COVID-19: The impact in US high-rise office buildings energy efficiency,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102405,2021,Cooling/heating load management in educational buildings through course scheduling,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.renene.2021.07.056,2021,Load modelling and non-intrusive load monitoring to integrate distributed energy resources in low and medium voltage networks,Renewable Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2020.110626,2021,Large-scale estimation of buildings’ thermal load using LiDAR data,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2021.103146,2021,Investigation of physiological and subjective responses under composite air carrying energy radiant air-conditioning system,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2021.108377,2021,"Hempcrete building performance in mild and cold climates: Integrated analysis of carbon footprint, energy, and indoor thermal and moisture buffering",Building and Environment,KEEP – operational EE/control
10.1016/j.jclepro.2021.129587,2021,"Comparing the environmental impacts of wooden buildings in Spain, Slovenia, and Germany",Journal of Cleaner Production,Eliminated – Other/Industry
10.1016/j.apenergy.2020.116354,2021,Quantitative assessment of U.S. bulk power systems and market operations during the COVID-19 pandemic,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2021.111500,2021,What improves subjective welfare during energy transition? Evidence from the clean heating program in china,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110938,2021,Assessment of mid-to-long term energy saving impacts of nearly zero energy building incentive policies in cold region of China,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102183,2021,"Assessment of the seismic behaviour of heritage masonry buildings using numerical modelling: A study of Fernand Pouillon's Totem Tower in Algiers, Algeria",Journal of Building Engineering,Eliminated – unclear/other
