DOI,Year,Title,Journal,Reason
10.1016/j.renene.2020.09.066,2021,Cooling of office buildings in cold climates using direct ground-coupled active chilled beams,Renewable Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110567,2021,Are the dwellings of historic Mediterranean cities cold in winter? A field assessment on their indoor environment and energy performance,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110775,2021,Data pre-processing and optimization techniques for stochastic and deterministic low-order grey-box models of residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.aei.2021.101440,2021,Living labs as an opportunity for experiential learning in building engineering education,Advanced Engineering Informatics,Eliminated – unclear/other
10.1016/j.enbuild.2021.110871,2021,Optimization of the passive house concept for residential buildings in the South-Brazilian region,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102587,2021,Building Information Modeling approach to optimize energy efficiency in educational buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111401,2021,"Field study of cold radiant asymmetry caused by exterior built elements of educational buildings in severe cold area, China",Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110551,2021,Thermal adaptation of buildings and people for energy saving in extreme cold climate of Nepal,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110530,2021,Characterisation of thermal energy dynamics of residential buildings with scarce data,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110992,2021,Physics-constrained deep learning of multi-zone building thermal dynamics,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117303,2021,Quantitative impact analysis of driving factors on annual residential building energy end-use combining machine learning and stochastic methods,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2021.120493,2021,Understanding energy demand behaviors through spatio-temporal smart meter data analysis,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.110831,2021,Tall buildings cluster form rationalization in a Nordic climate by factoring in indoor-outdoor comfort and energy,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111302,2021,"The role of hybrid systems in the decarbonization of residential heritage buildings in mediterranean climate. A case study in Seville, Spain",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2020.101731,2021,Thermal performance and apparent temperature in school buildings: A case of cross-laminated timber (CLT) school development,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111457,2021,Non-linear grey-box modelling for heat dynamics of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ymssp.2020.107374,2021,PhyMDAN: Physics-informed knowledge transfer between buildings for seismic damage diagnosis through adversarial learning,Mechanical Systems and Signal Processing,Eliminated – unclear/other
10.1016/j.jclepro.2021.126021,2021,A regression-based framework to examine thermal loads of buildings,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.111054,2021,An inquiry into the capabilities of baseline building energy modelling approaches to estimate energy savings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111193,2021,A combined genetic optimization with AdaBoost ensemble model for anomaly detection in buildings electricity consumption,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117655,2021,Missing data imputation using mixture factor analysis for building electric load data,Applied Energy,Eliminated – unclear/other
10.1016/j.rser.2021.111490,2021,Techno-economic analysis and energy modelling as a key enablers for smart energy services and technologies in buildings,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.apenergy.2021.117200,2021,"Sensitivity analysis on energy performance, thermal and visual discomfort of a prefabricated house in six climate zones in Australia",Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111093,2021,Indoor environmental quality and energy consumption real-time assessment: A field measurement of a nearly zero-energy building in cold region of China,Energy and Buildings,Eliminated – unclear/other
10.1016/j.autcon.2021.103978,2021,Learning-guided point cloud vectorization for building component modeling,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbuild.2021.111183,2021,Measurement and Verification for multiple buildings: An innovative baseline model selection framework applied to real energy performance contracts,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110766,2021,A simple building energy model in form of an equivalent outdoor temperature,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110537,2021,Estimating thermal parameters of a commercial building: A meta-heuristic approach,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2021.120678,2021,Energy and flow demand analysis of domestic hot water in an apartment complex using a smart meter,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.108390,2021,Sociodemographic variations in the association between indoor environmental quality in school buildings and student performance,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2020.102058,2021,An automated process to calibrate building energy model based on schedule tuning and signed directed graph method,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2021.102395,2021,Gap theory based performance analysis: A case study of an Indian hostel building with passive architectural character,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2021.102804,2021,Does historical data still count? Exploring the applicability of smart building applications in the post-pandemic period,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.111501,2021,Influence of the moisture driving force of moisture adsorption and desorption on indoor hygrothermal environment and building thermal load,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110826,2021,A study on the transferability of computational models of building electricity load patterns across climatic zones,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2021.128742,2021,Assessing the impact of courtyards in cooling energy demand in buildings,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.apenergy.2020.116091,2021,A real-time diagnostic tool for evaluating the thermal performance of nearly zero energy buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102891,2021,Effective factors for residential building energy modeling using feature engineering,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.117103,2021,Automated terminal unit performance analysis employing x-RBF neural network and associated energy optimisation – A case study based approach,Applied Energy,Eliminated – unclear/other
10.1016/j.jclepro.2020.124441,2021,"Correlations, variations, and modelling of indoor environment in a mechanically-ventilated pig building",Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.measurement.2020.108438,2021,A framework for remote in-service metrological surveillance of energy meters,Measurement,Eliminated – unclear/other
10.1016/j.jobe.2021.102368,2021,Subjective thermal response driving indoor comfort perception: A novel experimental analysis coupling building information modelling and virtual reality,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.110730,2021,Energy use intensity disaggregation in institutional buildings – A data analytics approach,Energy and Buildings,Eliminated – unclear/other
10.1016/j.autcon.2021.103580,2021,Building energy performance assessment using linked data and cross-domain semantic reasoning,Automation in Construction,Eliminated – unclear/other
10.1016/j.jobe.2020.101870,2021,Energy consumption characteristics and influential use behaviors in university dormitory buildings in China's hot summer-cold winter climate region,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111288,2021,Effects of Real-Time Energy Feedback and Normative Comparisons: Results from a Multi-Year Field Study in a Multi-Unit Residential Building,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111219,2021,Application of machine learning to estimate building energy use intensities,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117141,2021,Impact of wastewater heat recovery in buildings on the performance of centralized energy recovery – A case study of Stockholm,Applied Energy,Eliminated – unclear/other
10.1016/j.solener.2021.02.059,2021,The environmental response of office buildings from the Brazilian bioclimatic modernism in São Paulo: the case study of <ce:italic>Complexo Conjunto Nacional</ce:italic> – CCN (1962),Solar Energy,Eliminated – unclear/other
10.1016/j.jobe.2020.101687,2021,EvacuSafe: A real-time model for building evacuation based on Dijkstra's algorithm,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111197,2021,Empirical validation of a multizone building model coupled with an air flow network under complex realistic situations,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110767,2021,Energy-quota-based integrated solutions for heating and cooling of residential buildings in the Hot Summer and Cold Winter zone in China,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102839,2021,An advanced methodology to enhance energy efficiency in a hospital cooling-water system,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2020.102142,2021,Utilization of an improved crow search algorithm to solve building energy optimization problems: Cases of Australia,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2020.102596,2021,A statistical learning approach to determine optimal sizing & investment timing of commercial-scale distributed energy resources,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.scs.2021.103253,2021,Analysis of electricity use and economic impacts for buildings with electric heating under lockdown conditions: examples for educational buildings and residential buildings in Norway,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2021.103192,2021,Performance investigation of a net-zero energy building in hot summer and cold winter zone,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.116721,2021,Characterizing patterns and variability of building electric load profiles in time and frequency domains,Applied Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.107885,2021,"Indoor humidity of dwellings and association with building characteristics, behaviors and health in a northern climate",Building and Environment,Eliminated – unclear/other
10.1016/j.solener.2021.08.064,2021,Unravelling the relationship between energy and indoor environmental quality in Australian office buildings,Solar Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.103141,2021,The correlation of energy performance and building age in UK schools,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111398,2021,Generation of aggregated plug load profiles in office buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2021.108322,2021,Evaluating the impact of shading from surrounding buildings on heating/ cooling energy demands of different community forms,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2020.101623,2021,Thermal inertia as an integrative parameter for building performance,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2021.103247,2021,Energy rationalization for an educational building in Egypt: Towards a zero energy building,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111266,2021,Framework for a UAS-based assessment of energy performance of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111451,2021,Modelling of a gas-fired heating boiler unit for residential buildings based on publicly available test data,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102860,2021,"Comparison of sensitivity matrix method, power function-based response surface method, and artificial neural network in the analysis of building fire egress performance",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111519,2021,The effect of unheated users on residential building in heating performance,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110660,2021,Development of panoramic infrared images for surface temperature analysis of buildings and infrastructures,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.117116,2021,Strategy for achieving long-term energy efficiency of European single-family buildings through passive climate adaptation,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2021.120373,2021,"Potential benefits and optimization of cool-coated office buildings: A case study in Chongqing, China",Energy,Eliminated – unclear/other
10.1016/j.rser.2021.110862,2021,"Effects of street geometries on building cooling demand in Nanjing, China",Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.enbuild.2021.111041,2021,Energy consumption characteristics and adaptive electricity pricing strategies for college dormitories based on historical monitored data,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103353,2021,A longitudinal assessment of the energy and carbon performance of a Passivhaus university building in the UK,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.128028,2021,A scalable platform for investigating the space-specific features of the temporal energy usage pattern and saving potential with real-time bigdata,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.111353,2021,Evaluating energy saving behavioral interventions through the lens of social practice theory: A case study in Hong Kong,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110965,2021,Experimental study on the thermal performance of a 3D printed concrete prototype building,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102391,2021,Modeling heat and moisture transfer of building facades thermally insulated by the panels with ventilated channels,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2021.107629,2021,Mathematical model and energy efficiency analysis of a vacuum-based liquid desiccant regenerator,Building and Environment,Eliminated – unclear/other
10.1016/j.jclepro.2021.128895,2021,Modelling the work-as-done in the building maintenance using a layered FRAM: A case study on HVAC maintenance,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.buildenv.2020.107575,2021,Defect-based building condition assessment,Building and Environment,Eliminated – unclear/other
10.1016/j.renene.2021.03.063,2021,Innovative power-sharing model for buildings and energy communities,Renewable Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111086,2021,A novel constant-air-volume range hood for high-rise residential buildings with central shaft,Energy and Buildings,Eliminated – unclear/other
10.1016/j.rser.2021.111294,2021,Changes in energy consumption according to building use type under COVID-19 pandemic in South Korea,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.enbuild.2021.111047,2021,Thermal performance of residential building with mixed-mode and passive cooling strategies: The Brazilian context,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102186,2021,Building condition assessment supported by Building Information Modelling,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.110988,2021,Generic proposal for the determination of optimal glazed areas for school buildings in the Northeast Region of Argentina,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2021.126616,2021,Building heating demand vs climate: Deep insights to achieve a novel heating stress index and climatic stress curves,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.autcon.2020.103478,2021,Automated data-processing technique: 2D Map for identifying the distribution of the U-value in building elements by quantitative internal thermography,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbuild.2021.110735,2021,"Energy consumption, self-reported teachers’ actions and children's perceived indoor environmental quality of nine primary school buildings in the Netherlands",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2020.124604,2021,On the optimization of energy efficient fenestration for small commercial buildings in the United States,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.111346,2021,The impact of COVID-19 on higher education building energy use and implications for future education building energy studies,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102873,2021,Research on indoor spaces and passenger satisfaction with terminal buildings in China,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2021.108185,2021,Robustness of building energy optimization with uncertainties using deterministic and stochastic methods: Analysis of two forms,Building and Environment,Eliminated – unclear/other
10.1016/j.solener.2021.05.046,2021,Analysis and optimization of external venetian blind shading for nearly zero-energy buildings in different climate regions of China,Solar Energy,Eliminated – unclear/other
10.1016/j.jobe.2020.102011,2021,Analysing the inequitable energy framework for the implementation of nearly zero energy buildings (nZEB) in Spain,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2020.102136,2021,Impact of natural and social environmental factors on building energy consumption: Based on bibliometrics,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scitotenv.2020.144376,2021,Street temperature and building characteristics as determinants of indoor heat exposure,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111301,2021,Energy performance analysis of a historical building using cost-optimal assessment,Energy and Buildings,Eliminated – unclear/other
10.1016/j.solener.2021.11.024,2021,A simplified framework to assess the feasibility of zero-energy at the European community scale in 2030,Solar Energy,Eliminated – unclear/other
10.1016/j.energy.2020.118867,2021,Quantitative analysis of information interaction in building energy systems based on mutual information,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.108038,2021,Development of a Healthy Assessment System For Residential Building Epidemic Prevention,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.102198,2021,Effect of space layouts on the energy performance of office buildings in three climates,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.128535,2021,Measuring the productivity impacts of energy-efficiency: The case of high-efficiency buildings,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2021.102832,2021,Multi-objective optimization of building-integrated microalgae photobioreactors for energy and daylighting performance,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.127206,2021,Clean heating transition in the building sector: The case of Northern China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.energy.2021.120821,2021,A meta-analytic approach for determining the success factors for energy conservation,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2021.111180,2021,COVID-19: The impact in US high-rise office buildings energy efficiency,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103146,2021,Investigation of physiological and subjective responses under composite air carrying energy radiant air-conditioning system,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111500,2021,What improves subjective welfare during energy transition? Evidence from the clean heating program in china,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110938,2021,Assessment of mid-to-long term energy saving impacts of nearly zero energy building incentive policies in cold region of China,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102183,2021,"Assessment of the seismic behaviour of heritage masonry buildings using numerical modelling: A study of Fernand Pouillon's Totem Tower in Algiers, Algeria",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.128842,2021,Spatial characteristics and factors that influence the environmental efficiency of public buildings in China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.buildenv.2021.107766,2021,The effects of vertical farming on indoor carbon dioxide concentration and fresh air energy consumption in office buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2020.110624,2021,Vertical meteorological patterns and their impact on the energy demand of tall buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110571,2021,Adaptive setpoint temperatures to reduce the risk of energy poverty? A local case study in Seville,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.116560,2021,A multi-time-scale autonomous energy trading framework within distribution networks based on blockchain,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102792,2021,Computational efficiency of CFD modeling for building engineering: An empty domain study,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.129369,2021,Tactics for carbon neutral office buildings in Hong Kong,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jclepro.2021.127098,2021,The evolution and future perspectives of energy intensity in the global building sector 1971–2060,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jclepro.2020.124955,2021,Analysis of critical factors and their interactions influencing individual’s energy conservation behavior in the workplace: A case study in China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2021.111284,2021,Decarbonizing rural residential buildings in cold climates: A techno-economic analysis of heating electrification,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2021.149225,2021,Characterizing the premise plumbing microbiome in both water and biofilms of a 50-year-old building,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.buildenv.2020.107459,2021,Numerical and experimental validations of the theoretical basis for a nozzle based pulse technique for determining building airtightness,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.102653,2021,The effects of shading devices on office building energy performance in Mediterranean climate regions,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2021.121636,2021,Applying the mixed-mode with an adaptive approach to reduce the energy poverty in social dwellings: The case of Spain,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2020.116208,2021,A secure distributed ledger for transactive energy: The Electron Volt Exchange (EVE) blockchain,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102416,2021,Heritage building maintenance management (HBMM): A bibliometric-qualitative analysis of literature,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111150,2021,Unveiling the existing condition and energy use in Hellenic school buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.116607,2021,Applicability of indirect evaporative cooler for energy recovery in hot and humid areas: Comparison with heat recovery wheel,Applied Energy,Eliminated – unclear/other
10.1016/j.jclepro.2021.129480,2021,Will energy transition in Poland increase the extent and depth of energy poverty?,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2021.102354,2021,An enhanced weather normalization method for identifying changes in the building condition,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.116767,2021,Mitigation analysis of water consumption for power generation and air conditioning of residential buildings: Case study of Saudi Arabia,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102808,2021,A novel sensitivity analysis of commercial building hybrid energy-structure performance,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.117213,2021,Pathways for decarbonizing China’s building sector under global warming thresholds,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.102179,2021,Anomaly detection method of daily energy consumption patterns for central air conditioning systems,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.110785,2021,A case study on energy system optimization at neighborhood level based on simulated data: A building-specific approach,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110934,2021,An examination of factors affecting residential energy consumption using a multiple discrete continuous approach,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110930,2021,Investigation and analysis of energy and water use of hotel buildings in Tunisia,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110807,2021,Building airtightness measurement uncertainty due to steady stack effect,Energy and Buildings,Eliminated – unclear/other
10.1016/j.applthermaleng.2020.116094,2021,Energy impact of vacuum-based membrane dehumidification in building air-conditioning applications,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111170,2021,Modeling of thermal energy sharing in integrated energy communities with micro-thermal networks,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2020.110703,2021,Sensitivity analysis of cooling demand applied to a large office building,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2021.120346,2021,Effect of mutual radiative exchange between the surfaces of a street canyon on the building thermal energy demand,Energy,Eliminated – unclear/other
10.1016/j.energy.2021.121491,2021,Financial and energy performance analysis of efficiency measures in residential buildings. A probabilistic approach,Energy,Eliminated – unclear/other
10.1016/j.ijepes.2020.106593,2021,Digitalization and decentralization driving transactive energy Internet: Key technologies and infrastructures,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.rser.2021.111627,2021,Assessing users’ willingness-to-engagement towards Net Zero Energy communities in Italy,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.jclepro.2021.129352,2021,Diversity and causality of university students’ energy-conservation behavior: Evidence in hot summer and warm winter area of China,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.scs.2021.102783,2021,Using the internet of things in smart energy systems and networks,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2021.102674,2021,Vulnerability assessment of building structures due to underground blasts using ANN and non-linear dynamic analysis,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.116547,2021,A retrospective analysis of the impact of the COVID-19 restrictions on energy consumption at a disaggregated level,Applied Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.107784,2021,Safety of buildings against train induced structure borne noise,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.103160,2021,Effect of moisture transfer on heat transfer through exterior corners of cooled buildings in hot and humid areas,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbenv.2020.08.002,2021,Drivers and barriers to energy-efficient technologies (EETs) in EU residential buildings,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.apenergy.2021.116950,2021,Vapor-selective active membrane energy exchanger for high efficiency outdoor air treatment,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2020.116077,2021,Potential strategies to mitigate the heat island impacts of highway pavement on megacities with considerations of energy uses,Applied Energy,Eliminated – unclear/other
10.1016/j.jclepro.2020.123562,2021,The relationship between structural parameters and water footprint of residential buildings,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2021.102969,2021,RETRACTED: Optimization of zero-energy building by multi-criteria optimization method: A case study,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.solener.2021.10.014,2021,Progress in the realization of zero energy buildings,Solar Energy,Eliminated – unclear/other
10.1016/j.jclepro.2021.126526,2021,Fossil fuel energy and environmental performance in an extended STIRPAT model,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2021.102784,2021,Temperature profiles and electric energy consumption for wood/Poly(vinyl chloride) composite and fibre cement board houses,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.measurement.2020.108657,2021,A GEO-pivoted adaptive extended Kalman filtering method in low-latitude dense building environment,Measurement,Eliminated – unclear/other
10.1016/j.rser.2021.111075,2021,A consistent taxonomic framework: towards common understanding of high energy performance building definitions,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.enbuild.2021.111277,2021,A general method to evaluate the applicability of natural energy for building cooling and heating: Revised degree hours,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.102665,2021,CFD thermal analysis of a three-layer chimney used in residential buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scitotenv.2021.147709,2021,Methodology for determination of radon prone areas combining the definition of a representative building enclosure and measurements of terrestrial gamma radiation,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.scs.2021.102977,2021,"Spatial, infrastructural and consumer characteristics underlying spatial variability in residential energy and water consumption in Amsterdam",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2020.101602,2021,Promoting energy services in offices: How do office workers see their role?,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2020.101499,2021,Causes of low delta-T syndrome for chilled water systems in buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.scs.2021.102951,2021,Exploring the Influencing Paths of Behavior-driven Household Energy-saving Intervention – Household Energy Saving Option (HESO),Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2020.110454,2021,The costs and potentials for heat savings in buildings: Refurbishment costs and heat saving cost curves for 6 countries in Europe,Energy and Buildings,Eliminated – unclear/other
10.1016/j.conengprac.2021.104845,2021,Two-time scaled identification for multi-energy systems,Control Engineering Practice,Eliminated – unclear/other
10.1016/j.enbuild.2021.111257,2021,Mid-term and long-term changes in building airtightness: A field study on low-energy houses,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2021.127273,2021,Smart energy prosumers in Norway: Critical reflections on implications for participation and everyday life,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.rser.2021.111084,2021,Improving the analytical framework for quantifying technological progress in energy technologies,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.scs.2021.102823,2021,"Addressing the impact of COVID-19 lockdown on energy use in municipal buildings: A case study in Florianópolis, Brazil",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jclepro.2021.128479,2021,From bandages to buildings: Identifying the environmental hotspots of hospitals,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2021.102510,2021,Facility management information taxonomy framework for queries in healthcare buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.117579,2021,Unlocking emerging impacts of carbon tax on integrated energy systems through supply and demand co-optimization,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2020.110621,2021,Reducing residential energy consumption through a marketized behavioral intervention: The approach of Household Energy Saving Option (HESO),Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.110759,2021,Has COVID-19 lockdown impacted on aged care energy use and demand?,Energy and Buildings,Eliminated – unclear/other
10.1016/j.rser.2021.111183,2021,Principles regulation of electricity tariffs for the integrated generation of traditional and alternative energy sources,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.rser.2021.110748,2021,Practical approaches for implementation of energy piles in Iran based on the lessons learned from the developed countries experiences,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.rser.2022.112686,2022,Data-driven building energy modelling – An analysis of the potential for generalisation through interpretable machine learning,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.buildenv.2022.109633,2022,Data-driven performance analysis of a residential building applying artificial neural network (ANN) and multi-objective genetic algorithm (GA),Building and Environment,Eliminated – unclear/other
